seed,step,epsilon,sigma,cutoff_nm,stable,violations,loss,density_kg_m3,dhvap_kj_mol,pressure_bar,potential_per_molecule,diffusion_cm2_s,box_nm,energy_drift,cost_usd,gpu_hours,latency_hours,best_so_far,cumulative_cost
0,37,2.457466,0.425737,1.08874,True,,0.5003469293960534,706.6045767215912,39.839420450629675,-5.2970273488320245,-37.36046357551467,2.0414056560737107e-05,3.0052056237290836,0.014109924422472138,0.31722,0.052870081663131716,0.052870081663131716,0.1402234154602865,8.43
0,38,5.160692,0.391203,1.158413,False,min_image,,,,,,,,,0.027841,0.004640158348613315,0.004640158348613315,0.1402234154602865,8.45
0,39,1.0,0.364371,0.9,True,,0.8935153676470362,241.99564748549582,1.880517836189096,52.16887813190754,0.5984390389259039,0.0006311081534409695,4.387148139328323,0.0010459242004302132,0.303849,0.05064158280690511,0.05064158280690511,0.1402234154602865,8.76
0,40,5.122368,0.441024,1.154751,True,,0.26818048440820796,1306.6055351860482,136.32291070049286,-36.815971422864784,-133.84395382537787,3.273637567092369e-08,2.448656218951431,0.01663111680283125,0.252663,0.04211049954096476,0.04211049954096476,0.1402234154602865,9.01
1,1,7.980294,0.438535,0.938437,False,blowup,,,,,,,,,0.004164,0.0006940510537889269,0.0006940510537889269,,0.0
1,2,7.993284,0.320135,1.018974,False,blowup,,,,,,,,,0.007799,0.001299791932106018,0.001299791932106018,,0.01
1,3,3.715375,0.393857,1.180662,True,,0.2162084633833162,973.66599410208,72.24032868578026,-20.312871840422964,-69.76137181066525,6.3202221159586735e-06,2.6990396656774864,0.007222746039897435,0.265889,0.044314765334129334,0.044314765334129334,0.2162084633833162,0.28
1,4,6.924176,0.333256,1.057364,False,min_image,,,,,,,,,0.006538,0.001089695890744527,0.001089695890744527,0.2162084633833162,0.28
1,5,4.10417,0.319028,1.060324,True,,0.22858460477913778,1587.6112691374385,73.20420197112739,1.3228254277944915,-70.72524509601239,4.614788588981542e-06,2.293369637678189,0.0016755598189983289,0.243972,0.04066207726796468,0.04066207726796468,0.2162084633833162,0.53
1,6,7.397734,0.357725,1.02921,False,min_image,,,,,,,,,0.006484,0.0010805946588516235,0.0010805946588516235,0.2162084633833162,0.53
1,7,7.573895,0.412326,1.114791,False,min_image,,,,,,,,,0.007707,0.0012845788399378458,0.0012845788399378458,0.2162084633833162,0.54
1,8,6.619303,0.295776,1.055446,False,min_image,,,,,,,,,0.006603,0.0011005321476194594,0.0011005321476194594,0.2162084633833162,0.55
1,9,1.366044,0.28,0.9,True,,0.7788584841908615,501.87005245280596,3.9555000180726925,56.067169247506605,-1.476543142957693,0.00033190253423415466,3.451450150170147,0.00798978647723414,0.240893,0.04014887577957577,0.04014887577957577,0.2162084633833162,0.79
1,10,2.330158,0.28,0.9,True,,0.5298985756944132,1729.7512528648842,28.64377709607743,-0.6116318522021387,-26.16482022096243,2.6777364038101135e-05,2.228389709292523,0.00805249709177961,0.252424,0.042070652511384754,0.042070652511384754,0.2162084633833162,1.04
1,11,3.036114,0.28,0.9,True,,0.5304719632700701,1941.5449571343418,43.85508099001657,46.57314265477641,-41.376124114901565,1.2801748650648453e-05,2.141517007166379,0.0008406944184898225,0.263944,0.043990614083078174,0.043990614083078174,0.2162084633833162,1.31
1,12,3.918918,0.360864,1.13061,True,,0.11896925204640374,1196.0610929463783,73.8555749434156,13.227226046100443,-71.3766180683006,3.9406906994810195e-06,2.5151022466246094,0.0073354066418302045,0.261124,0.04352059966988034,0.04352059966988034,0.11896925204640374,1.57
1,13,3.890367,0.28,0.9,True,,0.4886420509518965,2094.342227300089,62.51751440341414,-46.9489646427777,-60.03855752829914,4.787305573603199e-06,2.0896608511634476,0.016908698090309503,0.260968,0.043494688868522646,0.043494688868522646,0.11896925204640374,1.83
1,14,4.022618,0.45,1.2,False,blowup,,,,,,,,,0.004402,0.0007336260875066121,0.0007336260875066121,0.11896925204640374,1.83
1,15,3.684252,0.385011,1.171273,True,,0.20692175516036648,1021.0173599795322,70.50634056229342,-1.1094337598926904,-68.02738368717841,5.773898252991187e-06,2.656483430321918,0.00042028554561482546,0.258665,0.043110778397983975,0.043110778397983975,0.11896925204640374,2.09
1,16,3.621532,0.373476,1.15773,True,,0.19597218496741511,1084.0420824782968,67.94158942944205,-7.3270968709299105,-65.46263255432704,5.589139252144404e-06,2.6011658497797527,0.005406962763039088,0.327461,0.05457688914404975,0.05457688914404975,0.11896925204640374,2.42
1,17,3.806743,0.322706,1.053646,True,,0.23681319688960423,1514.0079759888029,66.38404601652198,19.166206043284955,-63.90508914140698,6.201620172757676e-06,2.3289219561935894,0.007612974045966017,0.305939,0.05098978002866109,0.05098978002866109,0.11896925204640374,2.72
1,18,3.82486,0.379221,1.193209,True,,0.16557997083080375,1071.7204366583353,74.36400050912071,-3.5814153512079505,-71.88504363400571,5.460062946286506e-06,2.613400006840485,0.0144084525567602,0.287467,0.047911195821232266,0.047911195821232266,0.11896925204640374,3.01
1,19,3.942304,0.352462,0.9,True,,0.1468864597740549,1226.7653912295123,66.55429098840935,-55.29813267858184,-64.07533411329435,4.8878644907847455e-06,2.495587870248328,0.008458799117405073,0.293403,0.048900571134355336,0.048900571134355336,0.11896925204640374,3.31
1,20,3.885413,0.363197,0.9,True,,0.19061937496612896,1137.7768643873267,65.0300211661719,17.54440395096981,-62.5510642910569,6.35739558353579e-06,2.5608249053716214,0.016065900063442794,0.284066,0.04734438525305854,0.04734438525305854,0.11896925204640374,3.59
1,21,3.941907,0.351472,1.2,False,min_image,,,,,,,,,0.005736,0.0009560530715518528,0.0009560530715518528,0.11896925204640374,3.6
1,22,3.074656,0.329602,1.053394,True,,0.26233859416956584,1346.3693656035257,49.61579692750967,-9.0991649707522,-47.13684005239467,1.2430237238400121e-05,2.4194577181714356,0.018145355094386268,0.302188,0.05036473804050022,0.05036473804050022,0.11896925204640374,3.9
1,23,7.028122,0.45,0.9,False,blowup,,,,,,,,,0.00482,0.0008032935857772828,0.0008032935857772828,0.11896925204640374,3.9
1,24,3.812905,0.380723,1.192521,True,,0.17344714435174508,1057.8677668344478,73.93391758086324,-0.35293553845576675,-71.45496070574823,3.216077168955307e-06,2.6218738515250606,0.00487957311848827,0.317179,0.052863165603743656,0.052863165603743656,0.11896925204640374,4.22
1,25,2.971516,0.28,0.9,True,,0.5317963101964114,1925.0383601681779,42.42039097790235,11.307853562326846,-39.94143410278735,1.3394220164176797e-05,2.1459080175899774,0.006028927317745612,0.327256,0.05454268972078959,0.05454268972078959,0.11896925204640374,4.55
1,26,3.944567,0.45,0.9,False,blowup,,,,,,,,,0.005639,0.0009398808744218615,0.0009398808744218615,0.11896925204640374,4.55
1,27,1.0,0.318839,1.067024,True,,0.8805526096851295,279.50664254758664,1.527167828286736,58.180997099525655,0.9517890468282637,0.0005892838132450774,4.194809467106144,0.01167481477248466,0.308239,0.05137317862775591,0.05137317862775591,0.11896925204640374,4.86
1,28,3.616965,0.320158,1.059426,True,,0.2631552783711095,1517.0786902410114,61.81184296958905,2.030979309209697,-59.33288609447405,6.850757061220517e-06,2.3269022813346654,0.013267001581203156,0.319531,0.05325514276822408,0.05325514276822408,0.11896925204640374,5.18
1,29,3.884051,0.361421,1.12883,True,,0.1264431666889379,1188.8736684288829,73.01507425143376,-25.413337122685302,-70.53611737631876,6.115321809033388e-06,2.5255125947995136,0.00754127384092396,0.331302,0.05521691805786556,0.05521691805786556,0.11896925204640374,5.51
1,30,3.747881,0.378725,1.180411,True,,0.1835094048175954,1062.044668854087,71.80053747631119,26.7122964955845,-69.32158060119619,4.244808980439305e-06,2.618910784342226,0.008061613497919425,0.326015,0.05433588253127204,0.05433588253127204,0.11896925204640374,5.84
1,31,3.705557,0.356725,0.9,True,,0.19888950221606994,1171.9782687438753,61.051615956105785,-21.510454104043546,-58.57265908099078,6.893145001216346e-06,2.538245970559226,0.012928185989515596,0.322947,0.053824527263641356,0.053824527263641356,0.11896925204640374,6.16
1,32,3.824588,0.362145,1.132383,True,,0.1403445226566683,1176.0344643117176,71.41348230849027,3.873638776939074,-68.93452543337527,3.958435823183155e-06,2.5347324048548385,0.003842586036120481,0.318212,0.053035413357946606,0.053035413357946606,0.11896925204640374,6.48
1,33,3.20071,0.392233,1.177408,True,,0.30574756453890695,934.6461364760075,58.765896194703515,1.7524800520174175,-56.28693931958851,8.972249570887146e-06,2.7331473186227826,0.010383810074911381,0.323416,0.05390270829200745,0.05390270829200745,0.11896925204640374,6.8
1,34,4.204486,0.379578,1.187463,True,,0.09721834920274902,1109.212038326494,84.09464610330777,12.672555638278288,-81.61568922819276,3.934670430048008e-06,2.5822660934542463,0.012438391993348707,0.332879,0.05547987527317471,0.05547987527317471,0.09721834920274902,7.14
1,35,2.102892,0.33743,1.066207,True,,0.40696929465046966,1104.992647751836,28.025095251064393,-19.38924891778111,-25.546138375949393,3.112051981951968e-05,2.591735660937693,0.008591974608672228,0.321155,0.05352579275767008,0.05352579275767008,0.09721834920274902,7.46
1,36,4.136537,0.375193,1.159987,True,,0.10785571896096284,1122.2918316627645,81.21279198340899,18.03354078318728,-78.73383510829399,3.557451221530669e-06,2.572500820059119,0.012384584510472179,0.30851,0.051418373319837785,0.051418373319837785,0.09721834920274902,7.76
1,37,3.679422,0.339588,0.9,True,,0.18984018180428763,1306.2207776397674,59.907200997140016,4.061929771846914,-57.42824412202501,7.431064079361521e-06,2.4429928073089937,0.0044882351407396605,0.306151,0.05102522916264004,0.05102522916264004,0.09721834920274902,8.07
1,38,4.057639,0.382487,1.18907,True,,0.13131117905693562,1070.8176833521477,80.66620235931299,-65.11612025807695,-78.18724548419799,4.064108769012176e-06,2.605779067472043,0.007206628985188201,0.244531,0.040755151377783884,0.040755151377783884,0.09721834920274902,8.32
1,39,3.378073,0.306876,0.9,True,,0.35394787071771017,1614.8054997764284,52.354612513209375,-9.069515114496786,-49.87565563809437,7.487241955281818e-06,2.284949908982024,0.015031056874677188,0.214906,0.03581763029098511,0.03581763029098511,0.09721834920274902,8.53
1,40,4.455242,0.356122,0.9,True,,0.08254175946069514,1293.3042480399408,78.50146730170292,8.510450348869131,-76.02251042658791,2.4346246184679447e-06,2.466814435972248,0.010289154755330992,0.300432,0.050071966648101804,0.050071966648101804,0.08254175946069514,8.83
10,1,3.091328,0.36408,1.032904,True,,0.29036220099043175,1075.9808423732109,51.34554742994312,21.191715669721262,-48.866590554828115,1.2857142785753877e-05,2.609105058430816,0.008397438660889088,0.264515,0.044085879193411934,0.044085879193411934,0.29036220099043175,0.26
10,2,6.82338,0.379165,0.907552,False,blowup,,,,,,,,,0.008307,0.0013845497369766235,0.0013845497369766235,0.29036220099043175,0.27
10,3,5.964456,0.325146,0.979081,False,min_image,,,,,,,,,0.028091,0.004681839413113064,0.004681839413113064,0.29036220099043175,0.3
10,4,2.052645,0.396249,1.144981,True,,0.5262631355434144,775.7409171301458,30.123142183257446,9.61645456025623,-27.644185308142447,3.616952608524129e-05,2.9080585173610274,0.010309155436081237,0.239542,0.03992372499571906,0.03992372499571906,0.29036220099043175,0.54
10,5,3.352501,0.431439,0.959437,True,,0.4048309298472279,734.6268605626616,55.19692754529801,13.638428095457476,-52.71797067018301,1.3296734453986103e-05,2.9599571127970465,0.011151868827558958,0.239967,0.03999451749854618,0.03999451749854618,0.29036220099043175,0.78
10,6,1.214317,0.429195,1.118231,True,,0.7885593970774158,399.91301838788496,9.562859889811211,2.754276631410252,-7.083903014696212,0.000185040099471256,3.63400131915375,0.013711664749274809,0.242592,0.040432049499617685,0.040432049499617685,0.29036220099043175,1.02
10,7,4.786167,0.302348,1.0241,True,,0.27484108801352336,1903.581691357759,87.63462280286429,5.6932493981243475,-85.15566592774928,1.8079282010539856e-06,2.1635541376989114,0.0011189891029193119,0.267374,0.04456236859162648,0.04456236859162648,0.27484108801352336,1.29
10,8,6.451102,0.379263,0.954789,False,blowup,,,,,,,,,0.012696,0.002115935285886129,0.002115935285886129,0.27484108801352336,1.3
10,9,1.944747,0.354797,0.943697,True,,0.5074987572617402,921.2434765589338,23.016379732985843,-2.2853932232962983,-20.537422857870844,4.901625425197043e-05,2.7427449348916006,0.007641580787502986,0.254211,0.042368470231692,0.042368470231692,0.27484108801352336,1.56
10,10,4.227693,0.28,1.2,False,min_image,,,,,,,,,0.004709,0.0007848559485541449,0.0007848559485541449,0.27484108801352336,1.56
10,11,4.745794,0.302762,1.023846,True,,0.2694424858423626,1874.3204144984127,86.50116697223638,42.730192324368595,-84.02221009712137,2.441761844418484e-06,2.1735877441968383,0.02900205224383861,0.24036,0.04005996194150713,0.04005996194150713,0.2694424858423626,1.8
10,12,2.793951,0.363228,1.048086,True,,0.338580139401199,1047.05812211004,44.6614016664789,6.928249802985044,-42.1824447913639,1.901500606306136e-05,2.6352038555584647,0.001930198708530176,0.198529,0.03308811916245354,0.03308811916245354,0.2694424858423626,2.0
10,13,2.608325,0.398688,1.109379,True,,0.43096506166019954,837.2844352706927,43.016930607442355,-0.6592210559323681,-40.53797373232735,2.05896174642727e-05,2.8376675794353274,0.00629593641202262,0.198188,0.033031345274713304,0.033031345274713304,0.2694424858423626,2.2
10,14,3.693173,0.433719,0.903385,True,,0.3862542169530787,733.7235684391657,58.643210003442995,5.011933443784625,-56.16425312832799,8.785515558838905e-06,2.9657890803053792,0.004679311235214428,0.197125,0.032854233317905004,0.032854233317905004,0.2694424858423626,2.4
10,15,1.0,0.302699,1.2,True,,0.8793330329431248,285.332431772714,1.3278443844236283,59.422282059627626,1.1511124906913714,0.0007069178474990079,4.168178104965666,0.010657244966295523,0.203434,0.03390566779507531,0.03390566779507531,0.2694424858423626,2.6
10,16,6.590163,0.302607,0.932465,False,blowup,,,,,,,,,0.030292,0.005048744214905633,0.005048744214905633,0.2694424858423626,2.63
10,17,4.747217,0.304103,1.01672,True,,0.2673334664685511,1864.4032075280495,86.16785510165289,-0.5933174678760225,-83.68889822653789,2.3011140202303823e-06,2.171268622736652,0.01627931485284887,0.267752,0.04462531473901537,0.04462531473901537,0.2673334664685511,2.9
10,18,3.059373,0.36991,1.0189,True,,0.31200786523533797,1033.244097430089,50.49650363036454,20.515965607709543,-48.01754675524954,1.2343158267468086e-05,2.6495175994144655,0.007115393069625375,0.292764,0.04879398577743106,0.04879398577743106,0.2673334664685511,3.19
10,19,2.233969,0.347642,1.074002,True,,0.4052941941806169,1062.1192230435206,31.43031449688967,-1.714161374378066,-28.951357621774672,3.451239250906968e-05,2.619416555729517,0.006561487550624455,0.300751,0.05012512418958876,0.05012512418958876,0.2673334664685511,3.49
10,20,3.764377,0.28,0.940058,True,,0.49614673272833854,2088.6929411603855,60.7431395620653,40.673346752974936,-58.2641826869503,5.326770919740859e-06,2.092678182770429,0.015556971884627506,0.291348,0.0485579647620519,0.0485579647620519,0.2673334664685511,3.78
10,21,1.51804,0.28,0.954989,True,,0.5212195675983119,1065.503627984671,10.087156508133093,-0.787018439447628,-7.608199633018094,0.00012116733078878258,2.6114031599270424,0.005616510717821301,0.302111,0.050351855291260614,0.050351855291260614,0.2673334664685511,4.08
10,22,1.792774,0.45,1.026032,True,,0.6645750966373442,532.8664610058057,22.51360072769924,-0.23002864938452944,-20.034643852584242,6.324718977891913e-05,3.3026261051236174,0.009877065111336066,0.307822,0.05130358689361148,0.05130358689361148,0.2673334664685511,4.39
10,23,4.74782,0.45,1.019312,True,,0.15799974329178024,989.7639985649344,100.3297961505352,-16.4995577212904,-97.8508392754202,2.4090634133326815e-07,2.6767390017881176,0.000709433027840093,0.317011,0.05283516837490929,0.05283516837490929,0.15799974329178024,4.71
10,24,1.0,0.45,0.9,True,,0.9116419046530517,188.3801143818737,2.4586444205710727,41.67340125721505,0.020312454543927126,0.0005141926054562032,4.752063228778217,0.003719989146056228,0.306367,0.051061231758859425,0.051061231758859425,0.15799974329178024,5.02
10,25,4.682362,0.45,1.003313,True,,0.19458570115633742,769.0974115937443,91.03114596950516,-2.654424948736286,-88.55218909439016,1.8122600255096935e-06,2.919534665794146,0.004759620046866865,0.304507,0.05075119561619229,0.05075119561619229,0.15799974329178024,5.32
10,26,1.673501,0.45,0.9,True,,0.7358998536348215,456.95955904603545,15.021630426455804,4.273501851400502,-12.542673551340805,0.0001132192536318728,3.4831083217211076,0.0014398305310297575,0.307981,0.051330173876550464,0.051330173876550464,0.15799974329178024,5.63
10,27,1.0,0.28,1.013673,True,,0.8868342252265679,275.8999871345498,0.644725658125725,60.664427880538305,1.8342312169892747,0.0008387637180052714,4.219166580690142,0.0010424610188558964,0.313724,0.052287411159939234,0.052287411159939234,0.15799974329178024,5.94
10,28,4.1085,0.45,0.9,True,,0.36063295845669396,692.8716380205743,66.26044757179058,-1.218105079035249,-63.781490696675576,7.3719743646301955e-06,3.0202505854831387,0.003362304716121385,0.314341,0.05239016969998678,0.05239016969998678,0.15799974329178024,6.26
10,29,1.594858,0.28,1.2,True,,0.4446654874911895,1313.1199796611572,14.027904599207861,-2.85626223819106,-11.548947724092862,6.905214354778508e-05,2.430017211402927,0.0016654253629666096,0.32134,0.05355663518110911,0.05355663518110911,0.15799974329178024,6.58
10,30,2.458135,0.28,0.9,True,,0.5344780803141544,1779.7773512905367,31.42789701747013,-19.970425545779243,-28.94894014235513,2.3481731083433003e-05,2.2096902304966712,0.006108029306872885,0.322925,0.053820804688665604,0.053820804688665604,0.15799974329178024,6.9
10,31,2.375149,0.45,0.988673,True,,0.5764066993323664,594.7614959299788,34.084368412523254,-7.528673207422456,-31.605411537408255,3.2929600388464635e-05,3.186664056621112,0.002694959357553097,0.318642,0.053107005225287544,0.053107005225287544,0.15799974329178024,7.22
10,32,3.108703,0.45,0.9,True,,0.504525202755595,631.0141405355663,44.5452252498354,-6.734526646080567,-42.066268374720394,1.669383426011993e-05,3.113123940099866,0.01164432099338625,0.292938,0.048823039995299446,0.048823039995299446,0.15799974329178024,7.51
10,33,8.0,0.45,1.2,False,blowup,,,,,,,,,0.00458,0.0007633961571587456,0.0007633961571587456,0.15799974329178024,7.52
10,34,4.269371,0.45,0.953076,True,,0.30074879232683155,719.4048286653882,75.24064334344106,16.10949397531817,-72.76168646832606,4.770939220766434e-06,2.984529531750001,0.019704983377290985,0.294431,0.04907176971435547,0.04907176971435547,0.15799974329178024,7.81
10,35,2.130226,0.28,1.2,False,min_image,,,,,,,,,0.009386,0.0015642797284656101,0.0015642797284656101,0.15799974329178024,7.82
10,36,1.490184,0.295981,1.195352,True,,0.5114494128881358,1062.0534484300872,12.114821120778597,-1.2528596350041517,-9.635864245663598,0.00010060027575110731,2.6115618866106045,0.0051815771297890065,0.315266,0.052544408043225604,0.052544408043225604,0.15799974329178024,8.14
10,37,2.00759,0.420053,1.132718,True,,0.5691155763709987,674.6416229941198,29.634897321977846,-6.691598999371795,-27.155940446862846,3.8178117438635496e-05,3.048313961089368,0.004176274389296637,0.318858,0.05314306027359433,0.05314306027359433,0.15799974329178024,8.45
10,38,1.400415,0.318345,1.183711,True,,0.5995090702136237,856.9548548439228,10.919473354307899,-4.990991651447248,-8.4405164791929,0.00011740891787447335,2.820212134965553,0.0036640309655702123,0.314302,0.052383608023325604,0.052383608023325604,0.15799974329178024,8.77
10,39,1.477286,0.28,1.19612,True,,0.502799462257701,1105.9518549880047,10.514640586908008,11.983014678276168,-8.035683711793009,9.463840987597742e-05,2.595809880321293,0.004636551063579489,0.255828,0.04263807084825304,0.04263807084825304,0.15799974329178024,9.02
