arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
"GP (tuned), LLM warm-up",gp_llm_warm,0,64,False,min_image,,0.0,8.0,0.28,0.2,3403.42849,80.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,65,False,blowup,,0.00255,6.434757,0.365842,0.330584,4973.914788,145.466785,44.698123
"GP (tuned), LLM warm-up",gp_llm_warm,0,66,False,blowup,,0.002496,8.0,0.359441,0.4,400.0,159.950671,103.963518
"GP (tuned), LLM warm-up",gp_llm_warm,0,67,False,min_image,,0.0,8.0,0.404349,0.38876,400.0,175.0,48.365021
"GP (tuned), LLM warm-up",gp_llm_warm,0,68,False,min_image,,0.0,8.0,0.28,0.2,400.0,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,69,False,min_image,,0.0,8.0,0.356101,0.207502,400.0,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,70,False,blowup,,0.002455,8.0,0.406232,0.4,400.0,175.0,88.872525
"GP (tuned), LLM warm-up",gp_llm_warm,0,71,False,min_image,,0.0,8.0,0.343829,0.2,400.0,169.062135,15.089683
"GP (tuned), LLM warm-up",gp_llm_warm,0,72,False,blowup,,0.004613,8.0,0.28,0.250584,1066.640668,80.0,70.016296
"GP (tuned), LLM warm-up",gp_llm_warm,0,73,False,min_image,,0.0,7.263325,0.396316,0.2,1627.347511,175.0,81.516035
"GP (tuned), LLM warm-up",gp_llm_warm,0,74,False,blowup,,0.002424,7.471931,0.371841,0.381625,400.0,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,75,False,min_image,,0.0,7.974815,0.45,0.22958,400.0,148.578204,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,76,False,min_image,,0.0,8.0,0.45,0.2,400.0,95.028178,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,77,False,min_image,,0.0,8.0,0.416846,0.2,400.0,80.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,78,False,blowup,,0.002522,2.969583,0.366023,0.312277,1852.994039,170.616599,107.972395
"GP (tuned), LLM warm-up",gp_llm_warm,0,79,False,blowup,,0.002951,6.778896,0.285312,0.2,1377.275662,114.367745,26.80515
"GP (tuned), LLM warm-up",gp_llm_warm,0,80,False,min_image,,0.0,8.0,0.45,0.2,400.0,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,81,False,blowup,,0.003069,1.822566,0.342185,0.251382,1454.426071,94.067926,95.144514
"GP (tuned), LLM warm-up",gp_llm_warm,0,82,False,blowup,,0.002784,2.964635,0.366536,0.292069,1792.172877,149.126804,88.900358
"GP (tuned), LLM warm-up",gp_llm_warm,0,83,False,min_image,,0.0,2.967169,0.388204,0.302994,2057.673009,167.725548,33.701796
"GP (tuned), LLM warm-up",gp_llm_warm,0,84,False,min_image,,0.0,2.961953,0.340579,0.315584,1861.643151,153.259777,106.560959
"GP (tuned), LLM warm-up",gp_llm_warm,0,85,False,blowup,,0.002689,2.967031,0.314782,0.309803,1871.05205,158.282357,37.841345
"GP (tuned), LLM warm-up",gp_llm_warm,0,86,False,blowup,,0.002579,2.963046,0.434864,0.394924,740.138123,121.609827,16.069052
"GP (tuned), LLM warm-up",gp_llm_warm,0,87,False,blowup,,0.032923,8.0,0.324062,0.32045,2540.658489,96.85516,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,88,True,,6.632235128729762,0.047422,2.968927,0.435511,0.254118,4602.200226,125.533239,112.464721
"GP (tuned), LLM warm-up",gp_llm_warm,0,89,False,min_image,,0.0,5.216742,0.348891,0.366485,5665.493758,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,90,False,min_image,,0.0,6.496797,0.359236,0.4,5383.057806,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,91,False,min_image,,0.0,8.0,0.3909,0.4,1271.435431,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,92,False,min_image,,0.0,8.0,0.409511,0.2,400.0,175.0,127.262584
"GP (tuned), LLM warm-up",gp_llm_warm,0,93,True,,1.0405315420734058,0.047383,2.942611,0.43132,0.254094,1881.382456,122.604056,130.772997
"GP (tuned), LLM warm-up",gp_llm_warm,0,94,True,,3.644747255448396,0.049844,8.0,0.337319,0.356357,5060.246163,155.990722,15.659374
"GP (tuned), LLM warm-up",gp_llm_warm,0,95,False,blowup,,0.002562,2.902099,0.338033,0.324411,1688.121332,132.386325,84.243226
"GP (tuned), LLM warm-up",gp_llm_warm,0,96,False,min_image,,0.0,1.492246,0.361077,0.2,5715.795347,175.0,114.230163
"GP (tuned), LLM warm-up",gp_llm_warm,0,97,False,min_image,,0.0,8.0,0.45,0.2,879.756469,137.995697,100.155645
"GP (tuned), LLM warm-up",gp_llm_warm,0,98,False,blowup,,0.003408,6.311425,0.30293,0.2,4653.134946,112.341788,77.55707
"GP (tuned), LLM warm-up",gp_llm_warm,0,99,False,blowup,,0.002729,8.0,0.28,0.2,400.0,80.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,100,False,min_image,,0.0,6.078308,0.345048,0.4,5260.115858,175.0,31.158375
"GP (tuned), LLM warm-up",gp_llm_warm,0,101,False,blowup,,0.002648,5.871781,0.361622,0.298908,4654.01821,149.517832,85.911812
"GP (tuned), LLM warm-up",gp_llm_warm,0,102,False,min_image,,0.0,1.0,0.45,0.4,400.0,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,103,False,min_image,,0.0,4.017638,0.28,0.2,4902.035981,142.623709,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,104,True,,2.143592911715875,0.047429,6.69034,0.28,0.2,4246.829273,80.955845,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,105,False,min_image,,0.0,8.0,0.361031,0.4,6000.0,165.225986,106.603293
"GP (tuned), LLM warm-up",gp_llm_warm,0,106,True,,7.838274145865926,0.047863,8.0,0.424133,0.2,400.0,91.777194,8.194999
"GP (tuned), LLM warm-up",gp_llm_warm,0,107,True,,2.2478920463681455,0.049373,6.569785,0.36402,0.276039,5357.508476,149.307037,52.952227
"GP (tuned), LLM warm-up",gp_llm_warm,0,108,False,min_image,,0.0,4.623275,0.363918,0.272013,4629.709949,150.300298,40.543687
"GP (tuned), LLM warm-up",gp_llm_warm,0,109,False,min_image,,0.0,4.323663,0.45,0.311491,400.0,171.345632,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,110,False,min_image,,0.0,8.0,0.348751,0.2,2941.434003,175.0,71.744159
"GP (tuned), LLM warm-up",gp_llm_warm,0,111,False,blowup,,0.003532,8.0,0.28,0.2,2794.470046,175.0,93.363341
"GP (tuned), LLM warm-up",gp_llm_warm,0,112,True,,1.683358894746264,0.049149,2.941815,0.34164,0.311448,1804.110706,88.28077,33.334411
"GP (tuned), LLM warm-up",gp_llm_warm,0,113,False,blowup,,0.002599,3.409765,0.374047,0.212625,406.338917,122.90438,100.863632
"GP (tuned), LLM warm-up",gp_llm_warm,0,114,False,blowup,,0.002671,2.940369,0.389174,0.27969,1870.380776,146.957452,79.676553
"GP (tuned), LLM warm-up",gp_llm_warm,0,115,False,blowup,,0.002607,1.0,0.443697,0.4,400.0,159.499196,69.401045
"GP (tuned), LLM warm-up",gp_llm_warm,0,116,False,blowup,,0.002805,4.276486,0.299621,0.318715,1233.376494,157.320661,88.586836
"GP (tuned), LLM warm-up",gp_llm_warm,0,117,False,blowup,,0.002516,8.0,0.28,0.2,1556.183619,152.562098,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,118,False,min_image,,0.0,8.0,0.354132,0.2,1843.365833,160.375007,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,119,False,min_image,,0.0,8.0,0.28,0.2,2047.968511,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,120,False,min_image,,0.0,4.448091,0.336385,0.367529,1887.266736,163.256298,56.363254
"GP (tuned), LLM warm-up",gp_llm_warm,0,121,False,min_image,,0.0,5.089193,0.416888,0.213006,697.951004,158.950421,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,122,False,min_image,,0.0,8.0,0.28,0.2,785.581275,95.853073,114.491037
"GP (tuned), LLM warm-up",gp_llm_warm,0,123,False,min_image,,0.0,6.192664,0.45,0.2,1125.562381,161.665966,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,124,False,blowup,,0.002547,6.372996,0.434587,0.4,400.0,126.039596,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,125,False,min_image,,0.0,8.0,0.3793,0.2,2092.37628,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,126,False,min_image,,0.0,8.0,0.328682,0.2,400.0,175.0,150.0
