arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
"BO, multi-output + constraints",gp_multi,0,126,True,,1.2577471083431506,0.049732,1.484737,0.301332,0.206047,1713.275475,152.00639,23.568233
"BO, multi-output + constraints",gp_multi,0,127,True,,0.7838044752629347,0.050254,2.488257,0.288279,0.284321,3709.080659,139.467322,32.578244
"BO, multi-output + constraints",gp_multi,0,128,True,,0.40688650613356997,0.050003,2.593882,0.356404,0.336403,667.647032,129.881362,50.060754
"BO, multi-output + constraints",gp_multi,0,129,True,,1.1023707912293583,0.050587,2.740147,0.32044,0.36707,3106.438576,161.650728,20.230157
"BO, multi-output + constraints",gp_multi,0,130,True,,0.572846325445166,0.047764,3.712501,0.295057,0.373592,2301.152623,129.615257,105.567801
"BO, multi-output + constraints",gp_multi,0,131,True,,1.2326163974635909,0.050339,1.765117,0.382055,0.252282,1515.15654,168.660318,134.593271
"BO, multi-output + constraints",gp_multi,0,132,True,,0.9418667039966784,0.048967,1.072525,0.35511,0.20472,400.595108,127.331399,55.332095
"BO, multi-output + constraints",gp_multi,0,133,True,,0.6918204492954643,0.051054,2.062437,0.366188,0.246376,3964.25458,166.317694,10.644061
"BO, multi-output + constraints",gp_multi,0,134,False,blowup,,0.009148,7.15835,0.393347,0.393754,1221.478907,141.134089,53.829831
"BO, multi-output + constraints",gp_multi,0,135,False,blowup,,0.002789,3.279958,0.333145,0.337414,2456.421284,132.612889,148.438104
"BO, multi-output + constraints",gp_multi,0,136,True,,0.3008777585928271,0.048454,4.508582,0.338391,0.316797,2757.952415,122.631,144.767594
"BO, multi-output + constraints",gp_multi,0,137,True,,4.626574195383914,0.051561,6.289526,0.377054,0.398969,2025.148541,163.176748,56.261685
"BO, multi-output + constraints",gp_multi,0,138,True,,0.7471115578107959,0.050148,3.263926,0.31499,0.200418,4262.490511,130.599075,122.830063
"BO, multi-output + constraints",gp_multi,0,139,True,,2.225571246404765,0.047763,6.682269,0.403119,0.25463,5562.533413,172.383588,44.894731
"BO, multi-output + constraints",gp_multi,0,140,False,blowup,,0.002756,7.719285,0.280595,0.396068,1311.835294,126.776826,135.297119
"BO, multi-output + constraints",gp_multi,0,141,False,blowup,,0.010624,3.947076,0.298985,0.250296,1576.705883,157.393593,27.28804
"BO, multi-output + constraints",gp_multi,0,142,True,,1.1923981699886501,0.049175,5.242081,0.305822,0.246155,3194.991856,164.414564,78.139961
"BO, multi-output + constraints",gp_multi,0,143,True,,0.43027579840239955,0.04913,3.476495,0.376695,0.291922,1496.751957,127.411248,106.777113
"BO, multi-output + constraints",gp_multi,0,144,True,,1.0008564577887953,0.048067,3.216687,0.370321,0.207873,5956.607935,125.928955,128.566134
"BO, multi-output + constraints",gp_multi,0,145,True,,1.3464724434818764,0.050508,1.575583,0.385042,0.243111,2127.065366,128.881549,105.989363
"BO, multi-output + constraints",gp_multi,0,146,True,,0.8350424033432433,0.052155,2.014327,0.329251,0.336256,1765.66949,135.892055,148.090552
"BO, multi-output + constraints",gp_multi,0,147,True,,0.15888565806623484,0.049079,3.039961,0.32848,0.309041,5985.725595,126.47064,119.869184
"BO, multi-output + constraints",gp_multi,0,148,True,,0.9038911569755257,0.049026,2.022176,0.285669,0.220236,3900.587373,153.493702,23.417914
"BO, multi-output + constraints",gp_multi,0,149,True,,1.0172874650609947,0.049204,1.130033,0.280565,0.39966,5850.137318,135.694923,22.728447
"BO, multi-output + constraints",gp_multi,0,150,True,,1.5791469265726354,0.049018,2.972648,0.317318,0.392381,4410.696587,135.530229,34.301991
"BO, multi-output + constraints",gp_multi,1,1,True,,5.643704440098138,0.075304,1.192914,0.408097,0.307629,2246.497612,154.900727,48.96325
"BO, multi-output + constraints",gp_multi,1,2,False,blowup,,0.004064,1.27715,0.36986,0.291867,749.157643,140.926176,128.631762
"BO, multi-output + constraints",gp_multi,1,3,False,blowup,,0.003474,4.566471,0.366851,0.350606,1228.3634,157.864538,104.076601
"BO, multi-output + constraints",gp_multi,1,4,True,,0.8723835739833505,0.071178,2.339267,0.293864,0.371045,5223.187579,163.271024,73.426909
"BO, multi-output + constraints",gp_multi,1,5,False,blowup,,0.004026,7.263011,0.351862,0.3179,537.147794,143.978689,138.26785
"BO, multi-output + constraints",gp_multi,1,6,True,,3.743993123842295,0.074091,2.718866,0.410648,0.242335,5055.139074,85.958203,124.695733
"BO, multi-output + constraints",gp_multi,1,7,True,,2.5595457101675163,0.074356,5.839359,0.310357,0.279251,432.617733,104.936998,66.072378
"BO, multi-output + constraints",gp_multi,1,8,True,,4.990505705755383,0.07344,6.077058,0.391157,0.286245,5256.994832,140.052836,122.489781
"BO, multi-output + constraints",gp_multi,1,9,False,blowup,,0.003673,7.972988,0.321347,0.251373,809.864405,104.491296,115.653637
"BO, multi-output + constraints",gp_multi,1,10,True,,4.627696781714063,0.073933,3.94645,0.393047,0.291186,3684.50263,159.770037,110.338673
"BO, multi-output + constraints",gp_multi,1,11,True,,8.158276316544114,0.076204,1.041503,0.416182,0.339204,2758.234455,145.584502,22.475066
"BO, multi-output + constraints",gp_multi,1,12,True,,1.440648799738991,0.07401,3.502897,0.289978,0.341579,5327.822477,114.999558,12.086006
"BO, multi-output + constraints",gp_multi,1,13,False,blowup,,0.005152,6.43083,0.288869,0.210297,3057.380161,120.829516,119.197924
"BO, multi-output + constraints",gp_multi,1,14,False,blowup,,0.00566,5.227772,0.28593,0.202444,3060.857338,90.442877,134.834026
"BO, multi-output + constraints",gp_multi,1,15,False,blowup,,0.020438,3.684682,0.286929,0.202442,3169.7066,108.731904,109.155452
"BO, multi-output + constraints",gp_multi,1,16,True,,0.827832466616185,0.071771,3.06215,0.287745,0.207106,4538.984806,154.501744,93.781331
"BO, multi-output + constraints",gp_multi,1,17,True,,1.1293530735337483,0.071826,3.897057,0.286473,0.383419,5658.833845,160.897486,143.324963
"BO, multi-output + constraints",gp_multi,1,18,True,,3.4211587096012126,0.065821,5.504402,0.339775,0.28348,3540.440835,83.16791,49.412663
"BO, multi-output + constraints",gp_multi,1,19,True,,0.944648571363815,0.066491,3.17276,0.307856,0.202826,3132.942243,173.634506,115.601447
"BO, multi-output + constraints",gp_multi,1,20,True,,1.0978802267023822,0.067711,4.835196,0.296701,0.379218,2090.638906,152.643108,87.428363
"BO, multi-output + constraints",gp_multi,1,21,True,,1.4434106367654493,0.068212,2.240202,0.311939,0.219349,2339.557775,87.165193,140.181943
