arm,seed,step,loss,best_so_far,cumulative_cost,stable,violations
Random,4,19,0.28415602150452746,0.26245239916360785,966.76,True,
Random,4,20,0.645554618106845,0.26245239916360785,1053.1,True,
Random,4,21,,0.26245239916360785,1060.4,False,blowup
Random,4,22,0.5874742547364282,0.26245239916360785,1117.22,True,
Random,4,23,0.8161844869126823,0.26245239916360785,1145.74,True,
Random,4,24,0.3854056027613229,0.26245239916360785,1188.13,True,
Random,4,25,0.5231773069013181,0.26245239916360785,1230.73,True,
Random,4,26,0.3514682566843971,0.26245239916360785,1276.39,True,
Random,4,27,1.1114599878301694,0.26245239916360785,1305.7,True,
Random,4,28,,0.26245239916360785,1311.73,False,blowup
Random,4,29,0.5010786306413387,0.26245239916360785,1476.28,True,
Random,4,30,0.4763486375246494,0.26245239916360785,1557.06,True,
Random,4,31,0.3753943355783281,0.26245239916360785,1652.93,True,
Random,4,32,,0.26245239916360785,1670.76,False,blowup
Random,4,33,1.165944268411382,0.26245239916360785,1717.49,True,
Random,4,34,0.5212823060260892,0.26245239916360785,1853.0,True,
Random,4,35,0.6573674976367714,0.26245239916360785,1888.81,True,
Random,5,1,,,11.71,False,blowup
Random,5,2,,,39.37,False,blowup
Random,5,3,,,59.81,False,blowup
Random,5,4,,,100.77,False,min_image
Random,5,5,0.5918905209224998,0.5918905209224998,161.99,True,
Random,5,6,0.6919552073325784,0.5918905209224998,198.76,True,
Random,5,7,,0.5918905209224998,231.52,False,blowup
Random,5,8,0.5554749973825011,0.5554749973825011,267.79,True,
Random,5,9,,0.5554749973825011,277.61,False,blowup
Random,5,10,0.46122438718219977,0.46122438718219977,293.53,True,
Random,5,11,0.5840678564044722,0.46122438718219977,321.3,True,
Random,5,12,,0.46122438718219977,364.77,False,min_image
Random,5,13,0.7675677807959588,0.46122438718219977,392.81,True,
Random,5,14,0.5715006376800044,0.46122438718219977,408.67,True,
Random,5,15,0.526783245856795,0.46122438718219977,493.4,True,
Random,5,16,0.28812510958946336,0.28812510958946336,523.49,True,
Random,5,17,0.689967174969409,0.28812510958946336,583.68,True,
Random,5,18,0.8961435222002394,0.28812510958946336,652.89,True,
Random,5,19,0.5981423952773736,0.28812510958946336,696.8,True,
Random,5,20,0.24253693396635645,0.24253693396635645,752.68,True,
Random,5,21,0.7188502504526085,0.24253693396635645,776.24,True,
Random,5,22,0.5552957373820577,0.24253693396635645,829.18,True,
Random,5,23,0.6219585990362675,0.24253693396635645,886.4,True,
Random,5,24,0.49040549316733056,0.24253693396635645,947.42,True,
Random,5,25,,0.24253693396635645,963.81,False,blowup
Random,5,26,0.9375694413643381,0.24253693396635645,1006.7,True,
Random,5,27,,0.24253693396635645,1018.18,False,blowup
Random,5,28,0.5114014839836344,0.24253693396635645,1081.02,True,
Random,5,29,,0.24253693396635645,1087.53,False,blowup
Random,5,30,0.8513797733799235,0.24253693396635645,1132.91,True,
Random,5,31,0.50981802269302,0.24253693396635645,1178.54,True,
Random,5,32,0.49739219892065784,0.24253693396635645,1251.81,True,
Random,5,33,0.6493086162944606,0.24253693396635645,1385.78,True,
Random,5,34,0.4493171417779718,0.24253693396635645,1439.15,True,
Random,5,35,0.4423399117522864,0.24253693396635645,1557.48,True,
Random,6,1,0.4424182530981919,0.4424182530981919,12.65,True,
Random,6,2,,0.4424182530981919,23.41,False,blowup
Random,6,3,0.6217306718735286,0.4424182530981919,58.73,True,
Random,6,4,0.4895106339817928,0.4424182530981919,108.59,True,
Random,6,5,,0.4424182530981919,111.09,False,blowup
Random,6,6,0.4844472235133679,0.4424182530981919,130.87,True,
Random,6,7,,0.4424182530981919,136.05,False,blowup
Random,6,8,,0.4424182530981919,144.42,False,blowup
Random,6,9,,0.4424182530981919,146.53,False,blowup
Random,6,10,0.4281285800206928,0.4281285800206928,165.95,True,
Random,6,11,0.5851572425519629,0.4281285800206928,200.81,True,
Random,6,12,0.5765557007779516,0.4281285800206928,285.32,True,
Random,6,13,0.5826061495507453,0.4281285800206928,320.99,True,
Random,6,14,1.09058786974139,0.4281285800206928,359.35,True,
Random,6,15,0.5592641560239929,0.4281285800206928,409.36,True,
Random,6,16,0.4149593933739288,0.4149593933739288,458.7,True,
Random,6,17,0.28560063990108125,0.28560063990108125,481.79,True,
Random,6,18,0.4562476558154588,0.28560063990108125,519.14,True,
Random,6,19,0.5677421774151455,0.28560063990108125,569.15,True,
Random,6,20,0.49236374739851385,0.28560063990108125,621.46,True,
Random,6,21,0.33134959577867107,0.28560063990108125,656.13,True,
Random,6,22,0.273847908920704,0.273847908920704,737.5,True,
Random,6,23,0.6213148492958362,0.273847908920704,759.71,True,
Random,6,24,0.3479629255682978,0.273847908920704,793.63,True,
Random,6,25,0.8914969144297629,0.273847908920704,868.06,True,
Random,6,26,0.8368137765527482,0.273847908920704,929.25,True,
Random,6,27,0.5379019519845903,0.273847908920704,991.07,True,
Random,6,28,0.4567615462767149,0.273847908920704,1007.04,True,
Random,6,29,0.2663449975383581,0.2663449975383581,1047.92,True,
Random,6,30,0.5044053768147454,0.2663449975383581,1130.24,True,
Random,6,31,,0.2663449975383581,1140.0,False,blowup
Random,6,32,0.7948458708273722,0.2663449975383581,1212.55,True,
Random,6,33,,0.2663449975383581,1217.53,False,blowup
Random,6,34,,0.2663449975383581,1226.2,False,blowup
Random,6,35,,0.2663449975383581,1251.23,False,blowup|min_image
Random,7,1,0.5501353224536603,0.5501353224536603,51.23,True,
Random,7,2,0.6517166816751773,0.5501353224536603,93.83,True,
Random,7,3,,0.5501353224536603,104.69,False,blowup
Random,7,4,0.5393983377231854,0.5393983377231854,191.72,True,
Random,7,5,0.6723742221224273,0.5393983377231854,246.55,True,
Random,7,6,,0.5393983377231854,255.32,False,blowup
Random,7,7,,0.5393983377231854,262.44,False,blowup
Random,7,8,0.7716931231694323,0.5393983377231854,319.38,True,
Random,7,9,,0.5393983377231854,342.77,False,blowup
Random,7,10,,0.5393983377231854,358.83,False,blowup
Random,7,11,0.5363722227616861,0.5363722227616861,411.87,True,
Random,7,12,0.9222309485812639,0.5363722227616861,486.18,True,
Random,7,13,0.5160385932613523,0.5160385932613523,536.9,True,
Random,7,14,0.4794294227003899,0.4794294227003899,563.19,True,
Random,7,15,,0.4794294227003899,569.85,False,blowup
Random,7,16,0.43026474540156223,0.43026474540156223,669.21,True,
Random,7,17,0.3862923431009167,0.3862923431009167,807.34,True,
Random,7,18,0.6909964103904715,0.3862923431009167,873.78,True,
Random,7,19,1.0870108126810945,0.3862923431009167,930.9,True,
Random,7,20,0.34004736228921917,0.34004736228921917,960.91,True,
Random,7,21,0.5871108996676677,0.34004736228921917,997.51,True,
Random,7,22,0.6932140878494818,0.34004736228921917,1034.35,True,
Random,7,23,0.6045862207591568,0.34004736228921917,1076.23,True,
Random,7,24,,0.34004736228921917,1093.18,False,blowup
Random,7,25,0.416563166535372,0.34004736228921917,1165.92,True,
Random,7,26,0.6666671725446985,0.34004736228921917,1272.09,True,
Random,7,27,0.7662276632688936,0.34004736228921917,1386.04,True,
Random,7,28,0.5602412166391704,0.34004736228921917,1412.71,True,
Random,7,29,,0.34004736228921917,1419.01,False,blowup
Random,7,30,,0.34004736228921917,1429.11,False,blowup
Random,7,31,0.5177087595096277,0.34004736228921917,1465.59,True,
Random,7,32,0.6584210566799207,0.34004736228921917,1619.35,True,
Random,7,33,0.5769339345091369,0.34004736228921917,1648.21,True,
Random,7,34,0.3876825391799432,0.34004736228921917,1754.74,True,
Random,7,35,0.641512519623842,0.34004736228921917,1821.6,True,
Random,8,1,0.8726274880415761,0.8726274880415761,19.21,True,
Random,8,2,0.8152776459203369,0.8152776459203369,57.39,True,
Random,8,3,0.2858227877935592,0.2858227877935592,91.95,True,
Random,8,4,,0.2858227877935592,107.58,False,min_image
Random,8,5,0.2759940218933642,0.2759940218933642,163.14,True,
Random,8,6,0.4091811992542245,0.2759940218933642,284.87,True,
Random,8,7,,0.2759940218933642,286.72,False,blowup
Random,8,8,1.086508061925588,0.2759940218933642,368.58,True,
Random,8,9,,0.2759940218933642,371.15,False,blowup
Random,8,10,0.45499154529363783,0.2759940218933642,396.94,True,
Random,8,11,0.346237291044906,0.2759940218933642,419.51,True,
Random,8,12,0.20391163093865722,0.20391163093865722,590.47,True,
Random,8,13,0.6269912174842606,0.20391163093865722,748.86,True,
Random,8,14,,0.20391163093865722,751.48,False,blowup
Random,8,15,0.4529904314146005,0.20391163093865722,809.82,True,
Random,8,16,0.2612726019377216,0.20391163093865722,864.89,True,
Random,8,17,0.5517912292262082,0.20391163093865722,966.16,True,
Random,8,18,,0.20391163093865722,968.07,False,blowup
Random,8,19,0.5819251833059417,0.20391163093865722,1138.97,True,
Random,8,20,0.7382282613676237,0.20391163093865722,1164.24,True,
Random,8,21,,0.20391163093865722,1182.43,False,blowup|min_image
Random,8,22,,0.20391163093865722,1185.53,False,blowup
Random,8,23,0.3224794073551611,0.20391163093865722,1222.95,True,
Random,8,24,0.3609033291749066,0.20391163093865722,1338.42,True,
Random,8,25,0.41696386588277834,0.20391163093865722,1386.67,True,
Random,8,26,0.5586667668575052,0.20391163093865722,1495.63,True,
Random,8,27,0.513645946982355,0.20391163093865722,1565.67,True,
Random,8,28,0.6200491608639657,0.20391163093865722,1598.44,True,
Random,8,29,0.5354210693043879,0.20391163093865722,1625.32,True,
Random,8,30,0.4573740082851317,0.20391163093865722,1721.09,True,
Random,8,31,0.3611295733110195,0.20391163093865722,1797.88,True,
Random,8,32,0.6536964047298452,0.20391163093865722,1898.75,True,
Random,8,33,,0.20391163093865722,1903.43,False,blowup
Random,8,34,0.640904352730465,0.20391163093865722,1964.93,True,
Random,8,35,,0.20391163093865722,1970.76,False,blowup
Random,9,1,0.22756260623152352,0.22756260623152352,26.78,True,
Random,9,2,0.5056635153576873,0.22756260623152352,71.8,True,
Random,9,3,0.6705718183426016,0.22756260623152352,165.87,True,
Random,9,4,0.461899893959645,0.22756260623152352,321.98,True,
Random,9,5,0.3416948893567826,0.22756260623152352,342.22,True,
Random,9,6,0.5489289651496528,0.22756260623152352,363.69,True,
Random,9,7,0.3138578904498983,0.22756260623152352,413.92,True,
Random,9,8,0.6473302322279981,0.22756260623152352,452.39,True,
Random,9,9,0.7266193491954764,0.22756260623152352,472.05,True,
Random,9,10,0.8573447036849053,0.22756260623152352,525.62,True,
Random,9,11,0.555157157061763,0.22756260623152352,557.14,True,
Random,9,12,,0.22756260623152352,559.57,False,blowup
Random,9,13,0.3607767207243785,0.22756260623152352,669.14,True,
Random,9,14,,0.22756260623152352,673.1,False,blowup
Random,9,15,0.5142276621437685,0.22756260623152352,808.49,True,
Random,9,16,0.6034561703022985,0.22756260623152352,934.89,True,
Random,9,17,,0.22756260623152352,936.49,False,blowup
Random,9,18,0.4870679571283641,0.22756260623152352,1006.49,True,
Random,9,19,1.0291376939571037,0.22756260623152352,1061.79,True,
Random,9,20,0.6180328729906904,0.22756260623152352,1148.81,True,
Random,9,21,,0.22756260623152352,1154.37,False,blowup
Random,9,22,0.8337193723098403,0.22756260623152352,1231.69,True,
Random,9,23,0.9064531322602174,0.22756260623152352,1244.73,True,
Random,9,24,0.5279383602466245,0.22756260623152352,1413.98,True,
Random,9,25,0.25767548779947635,0.22756260623152352,1458.42,True,
Random,9,26,0.4244018214961151,0.22756260623152352,1523.67,True,
Random,9,27,,0.22756260623152352,1529.74,False,blowup
Random,9,28,0.4315641513170344,0.22756260623152352,1545.89,True,
Random,9,29,0.4219151042099643,0.22756260623152352,1675.9,True,
Random,9,30,0.2168384146176562,0.2168384146176562,1775.13,True,
Random,9,31,,0.2168384146176562,1783.07,False,blowup
Random,9,32,,0.2168384146176562,1785.31,False,blowup
Random,9,33,0.4028308491447611,0.2168384146176562,1812.53,True,
Random,9,34,,0.2168384146176562,1819.65,False,blowup
Random,9,35,0.4444270079752302,0.2168384146176562,1909.18,True,
Random,10,1,0.35231203073592887,0.35231203073592887,100.37,True,
Random,10,2,0.5541321265230945,0.35231203073592887,135.2,True,
Random,10,3,0.3462065789499523,0.3462065789499523,196.55,True,
Random,10,4,0.4816100547682385,0.3462065789499523,291.51,True,
Random,10,5,0.5773172243558393,0.3462065789499523,345.6,True,
Random,10,6,0.371124064730441,0.3462065789499523,449.27,True,
Random,10,7,0.528377215503173,0.3462065789499523,473.65,True,
Random,10,8,0.35365586193662724,0.3462065789499523,575.95,True,
Random,10,9,0.5050734972660597,0.3462065789499523,651.44,True,
Random,10,10,0.18736974961886815,0.18736974961886815,694.82,True,
Random,10,11,0.6729008252731954,0.18736974961886815,787.64,True,
Random,10,12,0.4525033967641883,0.18736974961886815,809.76,True,
Random,10,13,0.4217344315128154,0.18736974961886815,874.99,True,
Random,10,14,,0.18736974961886815,881.39,False,blowup
Random,10,15,0.4127473450407252,0.18736974961886815,896.2,True,
Random,10,16,0.26579271287656714,0.18736974961886815,963.79,True,
Random,10,17,0.3319805629071668,0.18736974961886815,1078.24,True,
Random,10,18,0.44841931206448327,0.18736974961886815,1123.76,True,
Random,10,19,0.5037564515927236,0.18736974961886815,1213.83,True,
Random,10,20,0.2614912796501687,0.18736974961886815,1300.5,True,
Random,10,21,0.6215277368543182,0.18736974961886815,1384.0,True,
Random,10,22,0.4195608853935071,0.18736974961886815,1480.96,True,
Random,10,23,0.41766283681491284,0.18736974961886815,1556.44,True,
Random,10,24,0.4996565340196312,0.18736974961886815,1571.43,True,
Random,10,25,,0.18736974961886815,1575.87,False,blowup
Random,10,26,,0.18736974961886815,1584.23,False,blowup
Random,10,27,0.3212298132919601,0.18736974961886815,1630.79,True,
Random,10,28,0.6953518529615836,0.18736974961886815,1680.38,True,
Random,10,29,0.3113020862075159,0.18736974961886815,1721.05,True,
Random,10,30,0.41861687463732056,0.18736974961886815,1777.33,True,
Random,10,31,0.5360615648690543,0.18736974961886815,1928.2,True,
Random,10,32,,0.18736974961886815,1940.29,False,blowup
Random,10,33,0.43496622052574185,0.18736974961886815,1997.51,True,
Random,10,34,0.2815101200166611,0.18736974961886815,2078.81,True,
Random,10,35,,0.18736974961886815,2099.95,False,blowup
Random,11,1,,,13.27,False,blowup
Random,11,2,0.36632530871497804,0.36632530871497804,163.13,True,
Random,11,3,0.5801838834599456,0.36632530871497804,265.61,True,
Random,11,4,1.129734517919395,0.36632530871497804,304.63,True,
Random,11,5,0.3387195125414599,0.3387195125414599,502.26,True,
Random,11,6,0.30125914302544365,0.30125914302544365,549.78,True,
Random,11,7,0.7076472420151256,0.30125914302544365,595.94,True,
Random,11,8,0.22602005606786382,0.22602005606786382,727.42,True,
Random,11,9,0.44848126294879587,0.22602005606786382,795.06,True,
Random,11,10,0.5655605637113043,0.22602005606786382,966.96,True,
Random,11,11,0.30576323379910564,0.22602005606786382,1040.32,True,
Random,11,12,0.5580944743668814,0.22602005606786382,1075.36,True,
Random,11,13,0.3932268202646619,0.22602005606786382,1132.79,True,
Random,11,14,0.27949045007911677,0.22602005606786382,1165.49,True,
Random,11,15,0.4421791807447073,0.22602005606786382,1235.44,True,
Random,11,16,0.5884717140717036,0.22602005606786382,1260.95,True,
Random,11,17,0.33566949127353535,0.22602005606786382,1317.97,True,
Random,11,18,0.48510322282768603,0.22602005606786382,1439.46,True,
Random,11,19,,0.22602005606786382,1456.32,False,blowup
Random,11,20,0.5827794160911804,0.22602005606786382,1614.83,True,
Random,11,21,0.3156532752623711,0.22602005606786382,1666.97,True,
Random,11,22,0.5651087959609162,0.22602005606786382,1685.64,True,
Random,11,23,1.1822454375252005,0.22602005606786382,1706.91,True,
Random,11,24,0.5144908315808547,0.22602005606786382,1784.97,True,
Random,11,25,0.48291866670729255,0.22602005606786382,1885.41,True,
Random,11,26,0.344015006087464,0.22602005606786382,2013.54,True,
Random,11,27,0.5117749040536067,0.22602005606786382,2103.5,True,
Random,11,28,0.39130832031165635,0.22602005606786382,2125.07,True,
Random,11,29,0.34376523454183305,0.22602005606786382,2145.31,True,
Random,11,30,,0.22602005606786382,2160.02,False,blowup
Random,11,31,0.4989957191785396,0.22602005606786382,2229.59,True,
Random,11,32,,0.22602005606786382,2247.89,False,blowup
Random,11,33,0.3232116800427401,0.22602005606786382,2280.04,True,
Random,11,34,,0.22602005606786382,2286.67,False,blowup
Random,11,35,0.3994878234388265,0.22602005606786382,2311.86,True,
Random,12,1,0.35332589550265897,0.35332589550265897,18.81,True,
Random,12,2,,0.35332589550265897,35.61,False,blowup
Random,12,3,0.35126771887446484,0.35126771887446484,61.86,True,
Random,12,4,0.6459351556994354,0.35126771887446484,180.9,True,
Random,12,5,0.6594505676943034,0.35126771887446484,257.84,True,
Random,12,6,0.8129885516290226,0.35126771887446484,331.38,True,
Random,12,7,0.26527172921167835,0.26527172921167835,385.49,True,
Random,12,8,0.977482002219854,0.26527172921167835,440.57,True,
Random,12,9,0.30168886606683615,0.26527172921167835,474.75,True,
Random,12,10,0.39800534106235363,0.26527172921167835,544.67,True,
Random,12,11,1.0870944601698627,0.26527172921167835,567.46,True,
Random,12,12,0.805593686427966,0.26527172921167835,601.9,True,
Random,12,13,0.5420096912943149,0.26527172921167835,679.98,True,
Random,12,14,0.46563113908442527,0.26527172921167835,698.75,True,
Random,12,15,0.5925183202528971,0.26527172921167835,836.52,True,
Random,12,16,0.6281597658679995,0.26527172921167835,884.24,True,
Random,12,17,,0.26527172921167835,924.18,False,min_image
Random,12,18,,0.26527172921167835,959.39,False,min_image
Random,12,19,0.4204903783541317,0.26527172921167835,1067.47,True,
Random,12,20,0.7406134611084343,0.26527172921167835,1091.22,True,
Random,12,21,,0.26527172921167835,1111.29,False,blowup
Random,12,22,0.45150485298917364,0.26527172921167835,1232.44,True,
Random,12,23,,0.26527172921167835,1243.73,False,blowup
Random,12,24,0.5001377195478673,0.26527172921167835,1307.65,True,
Random,12,25,0.6610454215718191,0.26527172921167835,1390.07,True,
Random,12,26,0.5122891225445387,0.26527172921167835,1470.26,True,
Random,12,27,,0.26527172921167835,1504.33,False,blowup
Random,12,28,0.5886656010445064,0.26527172921167835,1534.94,True,
Random,12,29,0.5873380613077395,0.26527172921167835,1628.63,True,
Random,12,30,0.37171226451840106,0.26527172921167835,1699.63,True,
Random,12,31,0.1683527185530271,0.1683527185530271,1812.77,True,
Random,12,32,0.4544915063859626,0.1683527185530271,1967.31,True,
Random,12,33,0.2991636280718747,0.1683527185530271,2025.29,True,
Random,12,34,0.7543646269559569,0.1683527185530271,2048.77,True,
Random,12,35,0.5197910099955406,0.1683527185530271,2112.24,True,
Random,13,1,0.594774785989516,0.594774785989516,29.53,True,
Random,13,2,0.37775611335054154,0.37775611335054154,83.7,True,
Random,13,3,0.31656258666231796,0.31656258666231796,254.36,True,
Random,13,4,,0.31656258666231796,298.65,False,min_image
Random,13,5,,0.31656258666231796,315.65,False,blowup
Random,13,6,,0.31656258666231796,341.8,False,blowup
Random,13,7,0.30460125267782373,0.30460125267782373,395.84,True,
Random,13,8,0.8886826611991943,0.30460125267782373,455.66,True,
Random,13,9,0.41454379838723665,0.30460125267782373,501.48,True,
Random,13,10,0.39376739431313534,0.30460125267782373,594.02,True,
Random,13,11,0.3657768479567826,0.30460125267782373,642.82,True,
Random,13,12,0.3372152714593016,0.30460125267782373,772.04,True,
Random,13,13,,0.30460125267782373,778.09,False,blowup
Random,13,14,0.8510699197772865,0.30460125267782373,801.96,True,
Random,13,15,0.5367818060343837,0.30460125267782373,827.15,True,
Random,13,16,,0.30460125267782373,857.22,False,blowup
Random,13,17,0.3853545633131708,0.30460125267782373,916.85,True,
Random,13,18,,0.30460125267782373,927.23,False,blowup
Random,13,19,0.8003603091612198,0.30460125267782373,949.99,True,
Random,13,20,0.39082260539565045,0.30460125267782373,1008.68,True,
Random,13,21,0.6369717731449325,0.30460125267782373,1053.36,True,
Random,13,22,0.6444009497874088,0.30460125267782373,1101.21,True,
Random,13,23,0.8029750993097421,0.30460125267782373,1142.32,True,
Random,13,24,0.41973611269845656,0.30460125267782373,1177.56,True,
Random,13,25,0.37820329260788144,0.30460125267782373,1213.64,True,
Random,13,26,,0.30460125267782373,1221.92,False,blowup
Random,13,27,0.556650804914048,0.30460125267782373,1301.52,True,
Random,13,28,0.4482455504434354,0.30460125267782373,1336.37,True,
Random,13,29,0.5120336336566939,0.30460125267782373,1377.83,True,
Random,13,30,0.5402552148877402,0.30460125267782373,1540.04,True,
Random,13,31,0.8774928059434294,0.30460125267782373,1584.68,True,
Random,13,32,0.6718168467156166,0.30460125267782373,1671.7,True,
Random,13,33,,0.30460125267782373,1707.62,False,blowup
Random,13,34,0.4485300206093178,0.30460125267782373,1758.02,True,
Random,13,35,0.5941617148412802,0.30460125267782373,1803.95,True,
Random,14,1,0.8395848496880416,0.8395848496880416,31.63,True,
Random,14,2,0.6176050531230487,0.6176050531230487,94.9,True,
Random,14,3,0.5054131101868519,0.5054131101868519,178.58,True,
Random,14,4,0.3138339341030491,0.3138339341030491,224.46,True,
Random,14,5,0.3576084666897808,0.3138339341030491,250.38,True,
Random,14,6,0.3142201620820267,0.3138339341030491,347.87,True,
Random,14,7,,0.3138339341030491,364.74,False,blowup
Random,14,8,0.7518738277029864,0.3138339341030491,390.08,True,
Random,14,9,0.5668385171692011,0.3138339341030491,428.92,True,
Random,14,10,0.5249075271060933,0.3138339341030491,459.01,True,
Random,14,11,0.6895874117025564,0.3138339341030491,517.17,True,
Random,14,12,0.548764534747964,0.3138339341030491,633.62,True,
Random,14,13,0.224642297082942,0.224642297082942,684.96,True,
Random,14,14,0.30631292032430263,0.224642297082942,747.72,True,
Random,14,15,0.3466881722623594,0.224642297082942,891.76,True,
Random,14,16,0.7425076033920653,0.224642297082942,906.99,True,
Random,14,17,0.4656238945317296,0.224642297082942,968.4,True,
Random,14,18,0.5855822389285099,0.224642297082942,1051.42,True,
Random,14,19,0.3820889686627359,0.224642297082942,1139.71,True,
Random,14,20,0.4426545016045228,0.224642297082942,1224.78,True,
Random,14,21,0.40598654199387174,0.224642297082942,1280.5,True,
Random,14,22,0.766801017562947,0.224642297082942,1304.99,True,
Random,14,23,0.48933683008268464,0.224642297082942,1365.06,True,
Random,14,24,0.30538112440355875,0.224642297082942,1404.16,True,
Random,14,25,0.35909739237166105,0.224642297082942,1440.46,True,
Random,14,26,,0.224642297082942,1464.16,False,blowup
Random,14,27,,0.224642297082942,1479.31,False,blowup
Random,14,28,0.7323029577484461,0.224642297082942,1610.73,True,
Random,14,29,,0.224642297082942,1633.81,False,blowup
Random,14,30,0.9834389989889839,0.224642297082942,1703.59,True,
Random,14,31,0.5906553920275777,0.224642297082942,1731.58,True,
Random,14,32,0.5496900239621985,0.224642297082942,1865.39,True,
Random,14,33,0.809123265910863,0.224642297082942,1926.28,True,
Random,14,34,0.31206696619344354,0.224642297082942,1953.7,True,
Random,14,35,0.9511264392971436,0.224642297082942,2026.07,True,
Random,15,1,,,48.36,False,blowup|min_image
Random,15,2,1.1641274261448904,1.1641274261448904,120.63,True,
Random,15,3,0.4317239320077271,0.4317239320077271,166.68,True,
Random,15,4,0.7812773224308259,0.4317239320077271,188.92,True,
Random,15,5,0.628739653691893,0.4317239320077271,240.48,True,
Random,15,6,0.8101055789043345,0.4317239320077271,337.59,True,
Random,15,7,,0.4317239320077271,350.23,False,blowup
Random,15,8,,0.4317239320077271,395.0,False,min_image
Random,15,9,0.47642808858913477,0.4317239320077271,476.38,True,
Random,15,10,0.6002640450428652,0.4317239320077271,637.46,True,
Random,15,11,0.3500918376565627,0.3500918376565627,768.27,True,
Random,15,12,0.25140757108226586,0.25140757108226586,828.31,True,
Random,15,13,0.5575325781155445,0.25140757108226586,877.99,True,
Random,15,14,0.5918795918816115,0.25140757108226586,892.75,True,
Random,15,15,0.6423564668711045,0.25140757108226586,927.05,True,
Random,15,16,0.837331723841707,0.25140757108226586,1057.5,True,
Random,15,17,0.42578202156106987,0.25140757108226586,1084.15,True,
Random,15,18,0.5665233638360629,0.25140757108226586,1175.73,True,
Random,15,19,0.4809490943452348,0.25140757108226586,1211.2,True,
Random,15,20,,0.25140757108226586,1214.27,False,blowup
Random,15,21,0.40312626983848776,0.25140757108226586,1251.46,True,
Random,15,22,0.81201138905778,0.25140757108226586,1294.58,True,
Random,15,23,0.32847467699355803,0.25140757108226586,1349.81,True,
Random,15,24,0.5784378229521443,0.25140757108226586,1391.1,True,
Random,15,25,0.5418765572092882,0.25140757108226586,1418.06,True,
Random,15,26,0.5965537287464523,0.25140757108226586,1484.61,True,
Random,15,27,0.747184609225613,0.25140757108226586,1537.1,True,
Random,15,28,0.40683730596349893,0.25140757108226586,1584.42,True,
Random,15,29,0.43590705431624044,0.25140757108226586,1637.45,True,
Random,15,30,0.49068981924947425,0.25140757108226586,1724.46,True,
Random,15,31,0.41248193618009815,0.25140757108226586,1768.87,True,
Random,15,32,,0.25140757108226586,1802.7,False,blowup
Random,15,33,0.8640646033112959,0.25140757108226586,1875.62,True,
Random,15,34,,0.25140757108226586,1881.36,False,blowup
Random,15,35,,0.25140757108226586,1920.01,False,min_image
Random,16,1,0.3093403946966246,0.3093403946966246,55.38,True,
Random,16,2,0.27093170444049985,0.27093170444049985,218.67,True,
Random,16,3,,0.27093170444049985,233.37,False,blowup
Random,16,4,0.7438833319455158,0.27093170444049985,271.54,True,
Random,16,5,0.2633011577339477,0.2633011577339477,348.04,True,
Random,16,6,0.48647528812226265,0.2633011577339477,372.13,True,
Random,16,7,0.4315020241113634,0.2633011577339477,466.73,True,
Random,16,8,1.1060493117380121,0.2633011577339477,504.41,True,
Random,16,9,0.4808166092014721,0.2633011577339477,531.68,True,
Random,16,10,0.40315484372515875,0.2633011577339477,626.13,True,
Random,16,11,0.37080027071411215,0.2633011577339477,771.66,True,
Random,16,12,,0.2633011577339477,774.72,False,blowup
Random,16,13,0.5821341438552105,0.2633011577339477,969.43,True,
Random,16,14,0.7860720854488464,0.2633011577339477,994.68,True,
Random,16,15,0.6436917289625668,0.2633011577339477,1041.7,True,
Random,16,16,0.6519320086069613,0.2633011577339477,1065.3,True,
Random,16,17,0.49794540459252146,0.2633011577339477,1127.13,True,
Random,16,18,,0.2633011577339477,1137.31,False,blowup
Random,16,19,0.32358368910423635,0.2633011577339477,1304.35,True,
Random,16,20,0.5622827268374273,0.2633011577339477,1351.63,True,
Random,16,21,,0.2633011577339477,1365.22,False,blowup
Random,16,22,0.26804407787535295,0.2633011577339477,1430.63,True,
Random,16,23,0.795133496794985,0.2633011577339477,1467.36,True,
Random,16,24,0.7164702218128695,0.2633011577339477,1495.93,True,
Random,16,25,0.34927948887687643,0.2633011577339477,1536.47,True,
Random,16,26,0.9008345805733882,0.2633011577339477,1572.43,True,
Random,16,27,0.5701038499390731,0.2633011577339477,1635.04,True,
Random,16,28,,0.2633011577339477,1643.04,False,blowup
Random,16,29,0.5517677497994076,0.2633011577339477,1725.7,True,
Random,16,30,0.717544136862027,0.2633011577339477,1890.31,True,
Random,16,31,0.3736880348451478,0.2633011577339477,1919.05,True,
Random,16,32,0.5174922233636308,0.2633011577339477,1949.05,True,
Random,16,33,0.5290859493012794,0.2633011577339477,2098.45,True,
Random,16,34,0.4497226907033033,0.2633011577339477,2138.28,True,
Random,16,35,0.5788303070708027,0.2633011577339477,2195.49,True,
Random,17,1,,,14.44,False,blowup
Random,17,2,0.46592910085320327,0.46592910085320327,53.21,True,
Random,17,3,0.47916932012162144,0.46592910085320327,192.15,True,
Random,17,4,,0.46592910085320327,237.75,False,blowup
Random,17,5,0.5615508320642097,0.46592910085320327,275.2,True,
Random,17,6,1.058003878456612,0.46592910085320327,291.59,True,
Random,17,7,0.976669161299388,0.46592910085320327,323.25,True,
Random,17,8,0.5143596800875196,0.46592910085320327,397.5,True,
Random,17,9,0.25035709954756785,0.25035709954756785,436.7,True,
Random,17,10,0.3506114433780577,0.25035709954756785,505.97,True,
